機種,設定,セッション,差枚,BIG回数,REG回数,BIG確率,REG確率,合成確率,最大ハマり,最大連チャン
ゴーゴージャグラー3,5,66,579,38,36,263.2,277.8,135.1,677,7
ゴーゴージャグラー3,5,67,-429,31,43,322.6,232.6,135.1,810,9
ゴーゴージャグラー3,5,68,3795,47,47,212.8,212.8,106.4,577,12
ゴーゴージャグラー3,5,69,-381,32,41,312.5,243.9,137.0,593,5
ゴーゴージャグラー3,5,70,4947,51,49,196.1,204.1,100.0,369,11
ゴーゴージャグラー3,5,71,2931,39,58,256.4,172.4,103.1,755,10
ゴーゴージャグラー3,5,72,963,42,30,238.1,333.3,138.9,782,8
ゴーゴージャグラー3,5,73,3507,41,59,243.9,169.5,100.0,528,9
ゴーゴージャグラー3,5,74,-1005,27,47,370.4,212.8,135.1,848,9
ゴーゴージャグラー3,5,75,-813,33,34,303.0,294.1,149.3,656,5
ゴーゴージャグラー3,5,76,2211,44,38,227.3,263.2,122.0,984,7
ゴーゴージャグラー3,5,77,2499,42,46,238.1,217.4,113.6,746,7
ゴーゴージャグラー3,5,78,339,33,46,303.0,217.4,126.6,814,8
ゴーゴージャグラー3,5,79,1395,37,47,270.3,212.8,119.0,358,7
ゴーゴージャグラー3,5,80,1683,43,35,232.6,285.7,128.2,521,7
ゴーゴージャグラー3,5,81,3123,45,45,222.2,222.2,111.1,437,7
ゴーゴージャグラー3,5,82,3123,49,35,204.1,285.7,119.0,554,8
ゴーゴージャグラー3,5,83,1635,38,47,263.2,212.8,117.6,668,8
ゴーゴージャグラー3,5,84,2163,39,50,256.4,200.0,112.4,487,7
ゴーゴージャグラー3,5,85,3,34,40,294.1,250.0,135.1,640,11
ゴーゴージャグラー3,5,86,2835,51,27,196.1,370.4,128.2,709,9
ゴーゴージャグラー3,5,87,1539,40,41,250.0,243.9,123.5,441,8
ゴーゴージャグラー3,5,88,2499,46,36,217.4,277.8,122.0,501,10
ゴーゴージャグラー3,5,89,2115,44,37,227.3,270.3,123.5,523,6
ゴーゴージャグラー3,5,90,339,37,36,270.3,277.8,137.0,615,6
ゴーゴージャグラー3,5,91,6963,65,35,153.8,285.7,100.0,753,8
ゴーゴージャグラー3,5,92,867,38,39,263.2,256.4,129.9,548,12
ゴーゴージャグラー3,5,93,-1821,30,31,333.3,322.6,163.9,708,5
ゴーゴージャグラー3,5,94,1155,40,37,250.0,270.3,129.9,552,6
ゴーゴージャグラー3,5,95,5043,57,35,175.4,285.7,108.7,466,6
ゴーゴージャグラー3,5,96,-189,36,33,277.8,303.0,144.9,815,6
ゴーゴージャグラー3,5,97,1155,42,32,238.1,312.5,135.1,645,5
ゴーゴージャグラー3,5,98,4083,47,50,212.8,200.0,103.1,471,15
ゴーゴージャグラー3,5,99,3123,47,40,212.8,250.0,114.9,650,6
ゴーゴージャグラー3,5,100,-621,31,41,322.6,243.9,138.9,839,6
ゴーゴージャグラー3,6,1,1956,40,40,250.0,250.0,125.0,998,7
ゴーゴージャグラー3,6,2,3780,48,39,208.3,256.4,114.9,507,14
ゴーゴージャグラー3,6,3,1860,42,34,238.1,294.1,131.6,448,8
ゴーゴージャグラー3,6,4,1380,38,39,263.2,256.4,129.9,424,5
ゴーゴージャグラー3,6,5,3252,43,46,232.6,217.4,112.4,822,6
ゴーゴージャグラー3,6,6,5316,52,45,192.3,222.2,103.1,482,8
ゴーゴージャグラー3,6,7,2196,39,45,256.4,222.2,119.0,470,6
ゴーゴージャグラー3,6,8,2484,41,43,243.9,232.6,119.0,563,7
ゴーゴージャグラー3,6,9,3732,47,41,212.8,243.9,113.6,403,6
ゴーゴージャグラー3,6,10,2340,40,44,250.0,227.3,119.0,510,5
ゴーゴージャグラー3,6,11,84,31,43,322.6,232.6,135.1,600,6
ゴーゴージャグラー3,6,12,660,35,39,285.7,256.4,135.1,461,9
ゴーゴージャグラー3,6,13,2100,39,44,256.4,227.3,120.5,469,7
ゴーゴージャグラー3,6,14,5988,56,42,178.6,238.1,102.0,502,17
ゴーゴージャグラー3,6,15,-204,29,45,344.8,222.2,135.1,476,5
ゴーゴージャグラー3,6,16,5652,55,41,181.8,243.9,104.2,404,12
ゴーゴージャグラー3,6,17,468,31,47,322.6,212.8,128.2,664,5
ゴーゴージャグラー3,6,18,1236,41,30,243.9,333.3,140.8,526,6
ゴーゴージャグラー3,6,19,2292,43,36,232.6,277.8,126.6,601,7
ゴーゴージャグラー3,6,20,3492,46,41,217.4,243.9,114.9,528,7
ゴーゴージャグラー3,6,21,4308,47,47,212.8,212.8,106.4,511,10
ゴーゴージャグラー3,6,22,2484,41,43,243.9,232.6,119.0,583,6
ゴーゴージャグラー3,6,23,564,33,43,303.0,232.6,131.6,523,6
ゴーゴージャグラー3,6,24,1428,41,32,243.9,312.5,137.0,592,4
ゴーゴージャグラー3,6,25,3060,45,39,222.2,256.4,119.0,467,8
ゴーゴージャグラー3,6,26,2340,42,39,238.1,256.4,123.5,473,5
ゴーゴージャグラー3,6,27,1428,39,37,256.4,270.3,131.6,988,5
ゴーゴージャグラー3,6,28,2772,41,46,243.9,217.4,114.9,465,7
ゴーゴージャグラー3,6,29,3540,45,44,222.2,227.3,112.4,526,9
ゴーゴージャグラー3,6,30,2388,39,47,256.4,212.8,116.3,470,8
ゴーゴージャグラー3,6,31,1332,37,41,270.3,243.9,128.2,678,8
ゴーゴージャグラー3,6,32,2820,42,44,238.1,227.3,116.3,664,8
ゴーゴージャグラー3,6,33,1956,38,45,263.2,222.2,120.5,472,8
ゴーゴージャグラー3,6,34,1092,38,36,263.2,277.8,135.1,615,6
ゴーゴージャグラー3,6,35,3684,42,53,238.1,188.7,105.3,354,10
ゴーゴージャグラー3,6,36,900,36,39,277.8,256.4,133.3,515,6
ゴーゴージャグラー3,6,37,2532,44,36,227.3,277.8,125.0,494,6
ゴーゴージャグラー3,6,38,2532,44,36,227.3,277.8,125.0,966,8
ゴーゴージャグラー3,6,39,1956,40,40,250.0,250.0,125.0,602,8
ゴーゴージャグラー3,6,40,3396,48,35,208.3,285.7,120.5,546,7
ゴーゴージャグラー3,6,41,1764,38,43,263.2,232.6,123.5,520,6
ゴーゴージャグラー3,6,42,4884,53,38,188.7,263.2,109.9,379,9
ゴーゴージャグラー3,6,43,228,32,42,312.5,238.1,135.1,569,6
ゴーゴージャグラー3,6,44,2772,41,46,243.9,217.4,114.9,500,8
ゴーゴージャグラー3,6,45,3396,42,50,238.1,200.0,108.7,530,9
ゴーゴージャグラー3,6,46,5076,53,40,188.7,250.0,107.5,565,8
ゴーゴージャグラー3,6,47,5364,51,48,196.1,208.3,101.0,586,6
ゴーゴージャグラー3,6,48,948,37,37,270.3,270.3,135.1,536,8
ゴーゴージャグラー3,6,49,3348,45,42,222.2,238.1,114.9,626,7
ゴーゴージャグラー3,6,50,2916,44,40,227.3,250.0,119.0,567,10
ゴーゴージャグラー3,6,51,-1356,27,38,370.4,263.2,153.8,764,8
ゴーゴージャグラー3,6,52,2004,39,43,256.4,232.6,122.0,587,10
ゴーゴージャグラー3,6,53,4164,48,43,208.3,232.6,109.9,474,9
ゴーゴージャグラー3,6,54,468,35,37,285.7,270.3,138.9,512,5
ゴーゴージャグラー3,6,55,2148,38,47,263.2,212.8,117.6,413,9
ゴーゴージャグラー3,6,56,3828,45,47,222.2,212.8,108.7,445,7
ゴーゴージャグラー3,6,57,4932,50,46,200.0,217.4,104.2,499,9
ゴーゴージャグラー3,6,58,1332,35,46,285.7,217.4,123.5,584,11
ゴーゴージャグラー3,6,59,3060,45,39,222.2,256.4,119.0,879,8
ゴーゴージャグラー3,6,60,2628,38,52,263.2,192.3,111.1,471,8
ゴーゴージャグラー3,6,61,3732,47,41,212.8,243.9,113.6,605,7
ゴーゴージャグラー3,6,62,6036,59,35,169.5,285.7,106.4,502,9
ゴーゴージャグラー3,6,63,2100,43,34,232.6,294.1,129.9,580,15
ゴーゴージャグラー3,6,64,2484,41,43,243.9,232.6,119.0,513,6
ゴーゴージャグラー3,6,65,5748,57,37,175.4,270.3,106.4,738,7
ゴーゴージャグラー3,6,66,2724,42,43,238.1,232.6,117.6,523,5
ゴーゴージャグラー3,6,67,756,33,45,303.0,222.2,128.2,687,6
ゴーゴージャグラー3,6,68,2772,39,51,256.4,196.1,111.1,466,9
ゴーゴージャグラー3,6,69,3156,43,45,232.6,222.2,113.6,747,9
ゴーゴージャグラー3,6,70,3252,43,46,232.6,217.4,112.4,648,5
ゴーゴージャグラー3,6,71,5364,49,53,204.1,188.7,98.0,445,12
ゴーゴージャグラー3,6,72,5652,53,46,188.7,217.4,101.0,568,16
ゴーゴージャグラー3,6,73,2052,36,51,277.8,196.1,114.9,632,7
ゴーゴージャグラー3,6,74,900,36,39,277.8,256.4,133.3,746,6
ゴーゴージャグラー3,6,75,1332,39,36,256.4,277.8,133.3,632,6
ゴーゴージャグラー3,6,76,4356,46,50,217.4,200.0,104.2,496,13
ゴーゴージャグラー3,6,77,1140,35,44,285.7,227.3,126.6,624,7
ゴーゴージャグラー3,6,78,852,39,31,256.4,322.6,142.9,595,7
ゴーゴージャグラー3,6,79,2484,45,33,222.2,303.0,128.2,633,6
ゴーゴージャグラー3,6,80,5028,48,52,208.3,192.3,100.0,565,10
ゴーゴージャグラー3,6,81,4884,49,48,204.1,208.3,103.1,641,12
ゴーゴージャグラー3,6,82,2628,42,42,238.1,238.1,119.0,633,6
ゴーゴージャグラー3,6,83,2580,41,44,243.9,227.3,117.6,1200,9
ゴーゴージャグラー3,6,84,3060,45,39,222.2,256.4,119.0,933,8
ゴーゴージャグラー3,6,85,-108,25,56,400.0,178.6,123.5,635,8
ゴーゴージャグラー3,6,86,3588,48,37,208.3,270.3,117.6,593,9
ゴーゴージャグラー3,6,87,2052,44,31,227.3,322.6,133.3,594,6
ゴーゴージャグラー3,6,88,2004,35,53,285.7,188.7,113.6,501,14
ゴーゴージャグラー3,6,89,2388,43,37,232.6,270.3,125.0,529,8
ゴーゴージャグラー3,6,90,1284,32,53,312.5,188.7,117.6,530,5
ゴーゴージャグラー3,6,91,276,37,30,270.3,333.3,149.3,618,6
ゴーゴージャグラー3,6,92,1668,42,32,238.1,312.5,135.1,614,7
ゴーゴージャグラー3,6,93,5652,53,46,188.7,217.4,101.0,566,9
ゴーゴージャグラー3,6,94,6276,56,45,178.6,222.2,99.0,433,9
ゴーゴージャグラー3,6,95,2868,43,42,232.6,238.1,117.6,498,8
ゴーゴージャグラー3,6,96,468,31,47,322.6,212.8,128.2,522,6
ゴーゴージャグラー3,6,97,2388,39,47,256.4,212.8,116.3,617,7
ゴーゴージャグラー3,6,98,852,39,31,256.4,322.6,142.9,816,5
ゴーゴージャグラー3,6,99,4212,45,51,222.2,196.1,104.2,524,8
ゴーゴージャグラー3,6,100,132,34,36,294.1,277.8,142.9,725,7
ハッピージャグラーVIII,1,1,-1160,37,19,270.3,526.3,178.6,893,6
ハッピージャグラーVIII,1,2,-3320,26,24,384.6,416.7,200.0,900,4
ハッピージャグラーVIII,1,3,-1544,31,30,322.6,333.3,163.9,1014,6
